iter	Passed	Remaining
2684	6538916	767135
2685	6541661	764736
2686	6544050	762295
2687	6546672	759881
2688	6549142	757450
2689	6551939	755056
2690	6554388	752622
2691	6557258	750236
2692	6560117	747848
2693	6563230	745489
2694	6565782	743066
2695	6568056	740611
2696	6570800	738210
2697	6573397	735791
2698	6576367	733414
2699	6578882	730986
2700	6581192	728536
2701	6584424	726187
2702	6587303	723799
2703	6590150	721407
2704	6592306	718939
2705	6594665	716493
2706	6597425	714091
2707	6600877	711763
2708	6603748	709372
2709	6606807	707001
2710	6609658	704607
2711	6612304	702191
2712	6614875	699767
2713	6617465	697345
2714	6620678	694988
2715	6623562	692596
2716	6625745	690131
2717	6628536	687728
2718	6630982	685290
2719	6633995	682911
2720	6636974	680527
2721	6639171	678063
2722	6641505	675613
2723	6644740	673255
2724	6647265	670824
2725	6650478	668463
2726	6653111	666043
2727	6656070	663655
2728	6658583	661222
2729	6661318	658811
2730	6664218	656416
2731	6666839	653994
2732	6670065	651631
2733	6672261	649166
2734	6675123	646767
2735	6678006	644369
2736	6680945	641976
2737	6683521	639548
2738	6686980	637204
2739	6689863	634804
2740	6692411	632373
2741	6694819	629928
2742	6697916	627548
2743	6701005	625166
2744	6704028	622778
2745	6706704	620357
2746	6709223	617922
2747	6711879	615499
2748	6714971	613116
2749	6717247	610658
2750	6719626	608210
2751	6722078	605768
2752	6724677	603340
2753	6727801	600958
2754	6730374	598526
2755	6733160	596114
2756	6736113	593716
2757	6738251	591246
2758	6740431	588780
2759	6743691	586407
2760	6746647	584009
2761	6748934	581551
2762	6751962	579158
2763	6754575	576729
2764	6757319	574311
2765	6759647	571857
2766	6762536	569451
2767	6765296	567033
2768	6768745	564673
2769	6771630	562265
2770	6774532	559858
2771	6777179	557430
2772	6780121	555026
2773	6782827	552602
2774	6785352	550163
2775	6787930	547729
2776	6790768	545315
2777	6793276	542875
2778	6796205	540468
2779	6798522	538012
2780	6801199	535585
2781	6803781	533150
2782	6806671	530739
2783	6809150	528296
2784	6812103	525889
2785	6814841	523465
2786	6817532	521038
2787	6820313	518617
2788	6822926	516184
2789	6825717	513763
2790	6828616	511351
2791	6831962	508971
2792	6834576	506536
2793	6837124	504097
2794	6839977	501679
2795	6843010	499275
2796	6845768	496850
2797	6848087	494393
2798	6851237	491996
2799	6853093	489506
2800	6855656	487067
2801	6859079	484688
2802	6862281	482293
2803	6865112	479872
2804	6868188	477467
2805	6869863	474965
2806	6872677	472542
2807	6874828	470073
2808	6877579	467646
2809	6880855	465253
2810	6882624	462759
2811	6885812	460360
2812	6888663	457938
2813	6891676	455526
2814	6894182	453081
2815	6896813	450644
2816	6899737	448225
2817	6902581	445801
2818	6904725	443332
2819	6907508	440904
2820	6911409	438547
2821	6914535	436140
2822	6917481	433720
2823	6920821	431325
2824	6924130	428928
2825	6926326	426461
2826	6929359	424046
2827	6931813	421595
2828	6935063	419192
2829	6937799	416758
2830	6940310	414310
2831	6942914	411867
2832	6946174	409463
2833	6948611	407011
2834	6951630	404592
2835	6953814	402124
2836	6956569	399690
2837	6959326	397255
2838	6961989	394815
2839	6964268	392353
2840	6967420	389940
2841	6970542	387524
2842	6973358	385092
2843	6976735	382690
2844	6979498	380253
2845	6982663	377839
2846	6985499	375406
2847	6988708	372992
2848	6991612	370562
2849	6994682	368141
2850	6997537	365707
2851	7000571	363283
2852	7003117	360833
2853	7005949	358398
2854	7008849	355966
2855	7011561	353524
2856	7014121	351074
2857	7016567	348618
2858	7019352	346180
2859	7021933	343731
2860	7023888	341251
2861	7026616	338809
2862	7029614	336380
2863	7031885	333916
2864	7034783	331481
2865	7037024	329016
2866	7039407	326557
2867	7042304	324122
2868	7045148	321685
2869	7047832	319239
2870	7050689	316802
2871	7053445	314359
2872	7056540	311931
2873	7058954	309473
2874	7062102	307047
2875	7064801	304602
2876	7067407	302151
2877	7070461	299720
2878	7073241	297277
2879	7075968	294832
2880	7078896	292394
2881	7081439	289940
2882	7084325	287501
2883	7087045	285054
2884	7090169	282623
2885	7092887	280176
2886	7094901	277701
2887	7097328	275242
2888	7100388	272808
2889	7103180	270363
2890	7105681	267907
2891	7108620	265467
2892	7111200	263013
2893	7113811	260561
2894	7117177	258135
2895	7120228	255698
2896	7122822	253244
2897	7125831	250805
2898	7128514	248354
2899	7131263	245905
2900	7133702	243445
2901	7136230	240989
2902	7138728	238531
2903	7141804	236092
2904	7144416	233638
2905	7147296	231192
2906	7150198	228747
2907	7152796	226292
2908	7155649	223844
2909	7158079	221383
2910	7160714	218929
2911	7163493	216479
2912	7166916	214047
2913	7170060	211607
2914	7173638	209179
2915	7175737	206708
2916	7178539	204257
2917	7181414	201808
2918	7183813	199345
2919	7186410	196887
2920	7189255	194437
2921	7192143	191987
2922	7194360	189519
2923	7196695	187055
2924	7199463	184601
2925	7202109	182144
2926	7204995	179694
2927	7207865	177242
2928	7211375	174806
2929	7215490	172383
2930	7218500	169933
2931	7221270	167478
2932	7223423	165008
2933	7226301	162554
2934	7229140	160100
2935	7232037	157646
2936	7234845	155190
2937	7237972	152741
2938	7240795	150285
2939	7243767	147831
2940	7246557	145374
2941	7249465	142919
2942	7252375	140463
2943	7255273	138007
2944	7257883	135546
2945	7260227	133079
2946	7262858	130618
2947	7264962	128147
2948	7268223	125696
2949	7270715	123232
2950	7273252	120769
2951	7275809	118305
2952	7278486	115844
2953	7281362	113386
2954	7283742	110919
2955	7286267	108455
2956	7289086	105996
2957	7291503	103530
2958	7293758	101062
2959	7296617	98602
2960	7299439	96142
2961	7302572	93685
2962	7305821	91230
2963	7308352	88765
2964	7311132	86303
2965	7313650	83838
2966	7316350	81374
2967	7319407	78915
2968	7322236	76453
2969	7325054	73990
2970	7328304	71531
2971	7330535	69062
2972	7333727	66602
2973	7336665	64140
2974	7339726	61678
2975	7342221	59211
2976	7345598	56751
2977	7348366	54286
2978	7351679	51824
2979	7354381	49358
2980	7357120	46892
2981	7360152	44427
2982	7363071	41961
2983	7365790	39494
2984	7368658	37028
2985	7371431	34561
2986	7373929	32092
2987	7376902	29626
2988	7380389	27161
2989	7384146	24696
2990	7387094	22227
2991	7389868	19759
2992	7392513	17289
2993	7395751	14821
2994	7398875	12352
2995	7402094	9882
2996	7404897	7412
2997	7407429	4941
2998	7410487	2470
2999	7413187	0
