iter	Logloss
2916	0.4732522909
2917	0.4732238871
2918	0.4732118422
2919	0.4731950018
2920	0.4731731163
2921	0.4731663384
2922	0.4731540326
2923	0.4731156096
2924	0.473100973
2925	0.4730802625
2926	0.4730592898
2927	0.473033652
2928	0.4730207437
2929	0.4729975634
2930	0.4729723616
2931	0.472960583
2932	0.4729478148
2933	0.4729362378
2934	0.4729107033
2935	0.4728803746
2936	0.4728503036
2937	0.4728281833
2938	0.4728145088
2939	0.4727846062
2940	0.4727652873
2941	0.4727553865
2942	0.4727297948
2943	0.4726989107
2944	0.4726840544
2945	0.4726741217
2946	0.4726494393
2947	0.4726402002
2948	0.4726111917
2949	0.4725962085
2950	0.472585634
2951	0.4725661034
2952	0.4725571101
2953	0.4725361631
2954	0.4725287079
2955	0.4725164075
2956	0.4724777959
2957	0.4724633501
2958	0.4724562873
2959	0.472442911
2960	0.4724106429
2961	0.472396262
2962	0.4723668639
2963	0.4723551783
2964	0.4723349443
2965	0.4723189355
2966	0.4723031056
2967	0.4722727977
2968	0.4722455191
2969	0.4722288395
2970	0.472202295
2971	0.4721731076
2972	0.4721461699
2973	0.4721301014
2974	0.4721062351
2975	0.4720891982
2976	0.4720707541
2977	0.4720472324
2978	0.472012589
2979	0.4719904375
2980	0.4719573287
2981	0.4719435821
2982	0.4719260356
2983	0.4719143651
2984	0.4718831052
2985	0.4718458795
2986	0.4718298149
2987	0.4717960558
2988	0.4717783869
2989	0.4717472235
2990	0.4717377024
2991	0.4717082053
2992	0.471695353
2993	0.4716795487
2994	0.4716701353
2995	0.4716423304
2996	0.471622127
2997	0.4716118543
2998	0.4715732448
2999	0.4715519204
